Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-10-03,3887310000.0,64694600.0,29128700.0,114619200.0,7958700.0,6674500.0,0.0
2018-10-04,3838410000.0,111545900.0,80557300.0,128168000.0,7029900.0,6616200.0,0.0
2018-10-05,3671500000.0,105951700.0,83325600.0,134322000.0,5454600.0,7994400.0,0.0
2018-10-06,3259740000.0,,,,,,
2018-10-07,3306630000.0,,,,,,
2018-10-08,3979460000.0,87742200.0,66864500.0,118655600.0,7192300.0,12111600.0,0.0
2018-10-09,3580810000.0,74339000.0,49097900.0,107564000.0,6268100.0,8352300.0,0.0
2018-10-10,3787650000.0,214731000.0,114471100.0,167962400.0,9295800.0,10571300.0,0.0
2018-10-11,5181640000.0,274840500.0,143084500.0,212497600.0,12560300.0,26810900.0,0.0
2018-10-12,3783500000.0,183186500.0,102078400.0,161351600.0,9878700.0,12939300.0,0.0
2018-10-13,3064030000.0,,,,,,
2018-10-14,3085320000.0,,,,,,
2018-10-15,7370770000.0,102263700.0,64885300.0,123164000.0,9691500.0,11828400.0,0.0
2018-10-16,4074800000.0,118255800.0,71979700.0,116736000.0,9462600.0,9531800.0,0.0
2018-10-17,4088420000.0,110626000.0,66987600.0,91541600.0,10375300.0,7078600.0,0.0
2018-10-18,3924080000.0,134557500.0,82486200.0,130325200.0,9869500.0,7964100.0,0.0
2018-10-19,3578870000.0,139901600.0,82923700.0,132314800.0,30276400.0,7453900.0,0.0
2018-10-20,3379130000.0,,,,,,
2018-10-21,3253610000.0,,,,,,
2018-10-22,3672860000.0,82415800.0,52909300.0,115168400.0,14124100.0,5200500.0,0.0
2018-10-23,3716150000.0,146352700.0,77567000.0,155071200.0,16269500.0,12704200.0,0.0
2018-10-24,3424670000.0,177806700.0,102997400.0,163702000.0,26703500.0,8563300.0,0.0
2018-10-25,3230550000.0,138061500.0,83481100.0,119423200.0,14647000.0,8303500.0,0.0
2018-10-26,3306050000.0,201574600.0,130970900.0,189033600.0,14335900.0,15733100.0,0.0
2018-10-27,3393250000.0,,,,,,
2018-10-28,3445190000.0,,,,,,
2018-10-29,4199910000.0,160749100.0,111871900.0,183742000.0,12878900.0,8732500.0,0.0
2018-10-30,3781100000.0,157116000.0,92584000.0,146640000.0,13844000.0,7233300.0,0.0
2018-10-31,4191240000.0,128296300.0,73828600.0,153435600.0,13362400.0,11409300.0,0.0
2018-11-01,3789400000.0,99495000.0,52706800.0,233292800.0,9732400.0,13662900.0,0.0
2018-11-02,4234870000.0,122634100.0,75966800.0,365314800.0,11336000.0,8796900.0,0.0
2018-11-03,3658640000.0,,,,,,
2018-11-04,4390020000.0,,,,,,
2018-11-05,4174800000.0,65622500.0,39573500.0,264654800.0,12270100.0,6291500.0,0.0
